,model,pred_norm_gpu,pred_std,true_norm_gpu,true_gpu,true_n_gpu,pred_gpu,ub_90_norm,ub_90,pred_n_gpu_90,ub_91_norm,ub_91,pred_n_gpu_91,ub_92_norm,ub_92,pred_n_gpu_92,ub_93_norm,ub_93,pred_n_gpu_93,ub_94_norm,ub_94,pred_n_gpu_94,ub_95_norm,ub_95,pred_n_gpu_95,ub_96_norm,ub_96,pred_n_gpu_96,ub_97_norm,ub_97,pred_n_gpu_97,ub_98_norm,ub_98,pred_n_gpu_98,ub_99_norm,ub_99,pred_n_gpu_99
23,MCD,0.81353366,2.3841858e-07,0.8182381300529823,28238156.437555004,4058,28137037.656711254,0.8135339655457045,28137044.224169172,4044,0.8135339796609113,28137044.52756414,4044,0.8135339949951662,28137044.857161548,4044,0.8135340118560014,28137045.21957157,4044,0.8135340306869127,28137045.624326788,4044,0.8135340521636661,28137046.08595224,4044,0.8135340773960872,28137046.628302734,4044,0.8135341084161414,28137047.295053724,4044,0.813534149651899,28137048.181383,4044,0.8135342146445568,28137049.578347642,4044
24,MCD,0.79814726,1.7881393e-07,0.8098191918269481,28057198.165990327,4032,27806319.42659136,0.7981474891592719,27806324.352184664,3996,0.7981474997456768,27806324.57973088,3996,0.7981475112463676,27806324.826928932,3996,0.7981475238919936,27806325.09873644,3996,0.7981475380151767,27806325.402302843,3996,0.7981475541227413,27806325.74852192,3996,0.7981475730470566,27806326.155284785,3996,0.7981475963120966,27806326.65534801,3996,0.798147627238914,27806327.320094947,3996,0.798147675983406,27806328.3678184,3996
25,MCD,0.79497343,5.9604645e-08,0.8304981245455455,28501675.108580075,4096,27738100.516365353,0.794973506386426,27738102.15822983,3986,0.7949735099152277,27738102.23407857,3986,0.7949735137487915,27738102.316477925,3986,0.7949735179640003,27738102.40708043,3986,0.7949735226717282,27738102.508269235,3986,0.7949735280409165,27738102.6236756,3986,0.7949735343490217,27738102.75926322,3986,0.7949735421040353,27738102.925950967,3986,0.7949735524129747,27738103.147533286,3986,0.7949735686611391,27738103.496774446,3986
26,MCD,0.8050174,1.7881393e-07,0.81005404410447,28062246.125848494,4033,27953987.532287028,0.8050176291592719,27953992.457880337,4017,0.8050176397456767,27953992.68542655,4017,0.8050176512463676,27953992.932624605,4017,0.8050176638919936,27953993.204432108,4017,0.8050176780151767,27953993.50799851,4017,0.8050176941227413,27953993.854217593,4017,0.8050177130470566,27953994.260980457,4017,0.8050177363120966,27953994.761043683,4017,0.8050177672389139,27953995.42579062,4017,0.8050178159834059,27953996.473514073,4017
27,MCD,0.79588836,5.9604645e-08,0.8111142470125913,28085034.330323994,4036,27757766.197114818,0.795888436386426,27757767.8389793,3989,0.7958884399152277,27757767.91482804,3989,0.7958884437487915,27757767.997227393,3989,0.7958884479640003,27757768.0878299,3989,0.7958884526717281,27757768.1890187,3989,0.7958884580409165,27757768.304425064,3989,0.7958884643490217,27757768.440012686,3989,0.7958884721040352,27757768.606700435,3989,0.7958884824129747,27757768.828282755,3989,0.7958884986611391,27757769.177523915,3989
28,MCD,0.8176065,5.9604645e-08,0.8041368764604945,27935061.390592795,4015,28224580.06015595,0.8176065763864261,28224581.70202043,4056,0.8176065799152278,28224581.77786917,4056,0.8176065837487916,28224581.860268526,4056,0.8176065879640003,28224581.950871028,4056,0.8176065926717282,28224582.052059837,4056,0.8176065980409165,28224582.167466197,4056,0.8176066043490218,28224582.303053822,4056,0.8176066121040353,28224582.469741568,4056,0.8176066224129748,28224582.691323888,4056,0.8176066386611391,28224583.040565047,4056
29,MCD,0.79705423,1.7881393e-07,0.8006300718735947,27859685.460787524,4004,27782825.63031231,0.7970544591592719,27782830.555905614,3993,0.7970544697456767,27782830.78345183,3993,0.7970544812463676,27782831.03064988,3993,0.7970544938919936,27782831.30245739,3993,0.7970545080151766,27782831.606023792,3993,0.7970545241227412,27782831.952242874,3993,0.7970545430470566,27782832.359005734,3993,0.7970545663120966,27782832.85906896,3993,0.7970545972389139,27782833.5238159,3993,0.7970546459834059,27782834.57153935,3993
30,MCD,0.7934322,1.7881393e-07,0.8232723578812865,28346363.095213525,4074,27704973.02339704,0.7934324291592719,27704977.94899034,3982,0.7934324397456768,27704978.176536556,3982,0.7934324512463676,27704978.42373461,3982,0.7934324638919936,27704978.69554212,3982,0.7934324780151767,27704978.999108523,3982,0.7934324941227413,27704979.345327605,3982,0.7934325130470566,27704979.75209046,3982,0.7934325363120966,27704980.25215369,3982,0.793432567238914,27704980.91690063,3982,0.793432615983406,27704981.96462408,3982
31,MCD,0.78820103,2.9802322e-07,0.8621713107015082,29182464.64139853,4194,27592533.25295975,0.7882014119321241,27592541.462282017,3966,0.7882014295761324,27592541.84152571,3966,0.7882014487439507,27592542.25352247,3966,0.7882014698199943,27592542.70653499,3966,0.788201493358633,27592543.212479003,3966,0.7882015202045743,27592543.78951081,3966,0.7882015517451001,27592544.467448913,3966,0.7882015905201673,27592545.300887637,3966,0.7882016420648634,27592546.408799216,3966,0.7882017233056843,27592548.155004986,3966
32,MCD,0.7839476,1.1920929e-07,0.8550391022609646,29029163.58642123,4172,27501109.213448305,0.7839477527728522,27501112.49717727,3952,0.7839477598304556,27501112.64887475,3952,0.7839477674975831,27501112.813673455,3952,0.7839477759280006,27501112.994878463,3952,0.7839477853434563,27501113.197256073,3952,0.783947796081833,27501113.428068798,3952,0.7839478086980435,27501113.699244045,3952,0.7839478242080706,27501114.032619543,3952,0.7839478448259495,27501114.47578418,3952,0.7839478773222783,27501115.174266502,3952
33,MCD,0.8106306,2.9802322e-07,0.8610152348336907,29157615.725155033,4190,28074638.72875332,0.8106309819321241,28074646.938075587,4035,0.8106309995761324,28074647.317319285,4035,0.8106310187439507,28074647.729316045,4035,0.8106310398199943,28074648.182328567,4035,0.810631063358633,28074648.688272573,4035,0.8106310902045744,28074649.265304387,4035,0.8106311217451001,28074649.94324249,4035,0.8106311605201673,28074650.776681215,4035,0.8106312120648634,28074651.884592786,4035,0.8106312933056843,28074653.630798563,4035
34,MCD,0.8553696,1.7881393e-07,0.8737799717226403,29431983.42597261,4230,29036267.368157856,0.8553698291592718,29036272.293751158,4173,0.8553698397456767,29036272.521297373,4173,0.8553698512463676,29036272.768495426,4173,0.8553698638919935,29036273.040302936,4173,0.8553698780151766,29036273.34386934,4173,0.8553698941227412,29036273.69008842,4173,0.8553699130470566,29036274.096851278,4173,0.8553699363120966,29036274.596914507,4173,0.8553699672389139,29036275.261661448,4173,0.8553700159834059,29036276.3093849,4173
35,MCD,0.84806,1.1920929e-07,0.8824738205076118,29618850.677772623,4257,28879153.42500778,0.8480601527728523,28879156.70873674,4150,0.8480601598304557,28879156.86043422,4150,0.8480601674975832,28879157.02523293,4150,0.8480601759280006,28879157.206437938,4150,0.8480601853434564,28879157.408815548,4150,0.848060196081833,28879157.639628273,4150,0.8480602086980435,28879157.91080352,4150,0.8480602242080707,28879158.244179014,4150,0.8480602448259495,28879158.687343653,4150,0.8480602773222784,28879159.385825973,4150
36,MCD,0.8477687,5.9604645e-08,0.8652259418280513,29248121.468196187,4203,28872892.166985504,0.8477687763864261,28872893.808849987,4150,0.8477687799152278,28872893.884698726,4150,0.8477687837487916,28872893.967098076,4150,0.8477687879640003,28872894.057700586,4150,0.8477687926717282,28872894.158889387,4150,0.8477687980409165,28872894.27429575,4150,0.8477688043490218,28872894.409883372,4150,0.8477688121040353,28872894.576571118,4150,0.8477688224129748,28872894.79815344,4150,0.8477688386611392,28872895.147394598,4150
37,MCD,0.86272985,2.9802322e-07,0.8697037443213448,29344368.213075332,4217,29194469.992114075,0.8627302319321242,29194478.20143634,4196,0.8627302495761324,29194478.580680035,4196,0.8627302687439508,29194478.992676795,4196,0.8627302898199943,29194479.445689313,4196,0.862730313358633,29194479.951633327,4196,0.8627303402045744,29194480.528665133,4196,0.8627303717451001,29194481.206603236,4196,0.8627304105201673,29194482.04004196,4196,0.8627304620648635,29194483.14795354,4196,0.8627305433056843,29194484.89415931,4196
38,MCD,0.87248796,1.7881393e-07,0.8382611161100192,28668534.336901087,4120,29404212.678415954,0.8724881891592718,29404217.604009256,4226,0.8724881997456767,29404217.83155547,4226,0.8724882112463676,29404218.078753524,4226,0.8724882238919935,29404218.350561034,4226,0.8724882380151766,29404218.654127438,4226,0.8724882541227412,29404219.000346515,4226,0.8724882730470566,29404219.407109376,4226,0.8724882963120966,29404219.907172605,4226,0.8724883272389139,29404220.57191954,4226,0.8724883759834059,29404221.619642995,4226
39,MCD,0.850544,0.0,0.7839597286467278,27501369.908905305,3952,28932544.997020584,0.850544,28932544.997020584,4158,0.850544,28932544.997020584,4158,0.850544,28932544.997020584,4158,0.850544,28932544.997020584,4158,0.850544,28932544.997020584,4158,0.850544,28932544.997020584,4158,0.850544,28932544.997020584,4158,0.850544,28932544.997020584,4158,0.850544,28932544.997020584,4158,0.850544,28932544.997020584,4158
40,MCD,0.85252935,2.9802322e-07,0.7268120401295636,26273026.54061646,3776,28975218.49037631,0.8525297319321241,28975226.699698575,4164,0.8525297495761324,28975227.07894227,4164,0.8525297687439507,28975227.49093903,4164,0.8525297898199943,28975227.943951547,4164,0.852529813358633,28975228.44989556,4164,0.8525298402045743,28975229.026927367,4164,0.8525298717451001,28975229.70486547,4164,0.8525299105201672,28975230.538304195,4164,0.8525299620648634,28975231.646215774,4164,0.8525300433056843,28975233.392421544,4164
41,MCD,0.81871015,2.9802322e-07,0.7060503568522946,25826770.941661004,3712,28248302.124750126,0.8187105319321242,28248310.334072392,4060,0.8187105495761324,28248310.713316087,4060,0.8187105687439508,28248311.125312846,4060,0.8187105898199943,28248311.578325365,4060,0.818710613358633,28248312.08426938,4060,0.8187106402045744,28248312.661301184,4060,0.8187106717451001,28248313.339239288,4060,0.8187107105201673,28248314.172678012,4060,0.8187107620648635,28248315.28058959,4060,0.8187108433056843,28248317.02679536,4060
42,MCD,0.75535375,2.9802322e-07,0.7015054527286823,25729081.901481,3698,26886507.52206412,0.7553541319321242,26886515.731386386,3864,0.7553541495761324,26886516.11063008,3864,0.7553541687439508,26886516.52262684,3864,0.7553541898199944,26886516.97563936,3864,0.7553542133586331,26886517.48158337,3864,0.7553542402045744,26886518.058615178,3864,0.7553542717451002,26886518.73655328,3864,0.7553543105201673,26886519.569992006,3864,0.7553543620648635,26886520.677903585,3864,0.7553544433056844,26886522.424109355,3864
43,MCD,0.6944332,0.0,0.7187116392387168,26098914.97157611,3751,25577069.546063855,0.6944332,25577069.546063855,3676,0.6944332,25577069.546063855,3676,0.6944332,25577069.546063855,3676,0.6944332,25577069.546063855,3676,0.6944332,25577069.546063855,3676,0.6944332,25577069.546063855,3676,0.6944332,25577069.546063855,3676,0.6944332,25577069.546063855,3676,0.6944332,25577069.546063855,3676,0.6944332,25577069.546063855,3676
44,MCD,0.67606413,0.0,0.7247234242213275,26228133.430040102,3769,25182241.235390242,0.67606413,25182241.235390242,3619,0.67606413,25182241.235390242,3619,0.67606413,25182241.235390242,3619,0.67606413,25182241.235390242,3619,0.67606413,25182241.235390242,3619,0.67606413,25182241.235390242,3619,0.67606413,25182241.235390242,3619,0.67606413,25182241.235390242,3619,0.67606413,25182241.235390242,3619,0.67606413,25182241.235390242,3619
45,MCD,0.6790447,0.0,0.7576347929652233,26935536.696678456,3871,25246306.178141534,0.6790447,25246306.178141534,3628,0.6790447,25246306.178141534,3628,0.6790447,25246306.178141534,3628,0.6790447,25246306.178141534,3628,0.6790447,25246306.178141534,3628,0.6790447,25246306.178141534,3628,0.6790447,25246306.178141534,3628,0.6790447,25246306.178141534,3628,0.6790447,25246306.178141534,3628,0.6790447,25246306.178141534,3628
46,MCD,0.7023278,0.0,0.7324006644198312,26393149.502068285,3793,25746757.5913184,0.7023278,25746757.5913184,3700,0.7023278,25746757.5913184,3700,0.7023278,25746757.5913184,3700,0.7023278,25746757.5913184,3700,0.7023278,25746757.5913184,3700,0.7023278,25746757.5913184,3700,0.7023278,25746757.5913184,3700,0.7023278,25746757.5913184,3700,0.7023278,25746757.5913184,3700,0.7023278,25746757.5913184,3700
47,MCD,0.7136286,2.9802322e-07,0.7322794000311493,26390543.022059873,3793,25989659.15210837,0.7136289819321241,25989667.361430638,3735,0.7136289995761324,25989667.74067433,3735,0.7136290187439507,25989668.152671095,3735,0.7136290398199943,25989668.605683614,3735,0.713629063358633,25989669.111627623,3735,0.7136290902045743,25989669.688659433,3735,0.7136291217451001,25989670.366597537,3735,0.7136291605201672,25989671.20003626,3735,0.7136292120648634,25989672.307947837,3735,0.7136292933056843,25989674.05415361,3735
48,MCD,0.7481289,0.0,0.7252598146401253,26239662.708491076,3771,26731215.211654816,0.7481289,26731215.211654816,3842,0.7481289,26731215.211654816,3842,0.7481289,26731215.211654816,3842,0.7481289,26731215.211654816,3842,0.7481289,26731215.211654816,3842,0.7481289,26731215.211654816,3842,0.7481289,26731215.211654816,3842,0.7481289,26731215.211654816,3842,0.7481289,26731215.211654816,3842,0.7481289,26731215.211654816,3842
49,MCD,0.72278804,2.9802322e-07,0.6944117730498981,25576608.991092283,3676,26186533.910706185,0.7227884219321241,26186542.12002845,3764,0.7227884395761324,26186542.499272145,3764,0.7227884587439507,26186542.911268905,3764,0.7227884798199943,26186543.364281423,3764,0.722788503358633,26186543.870225437,3764,0.7227885302045743,26186544.447257243,3764,0.7227885617451001,26186545.125195347,3764,0.7227886005201672,26186545.95863407,3764,0.7227886520648634,26186547.06654565,3764,0.7227887333056843,26186548.81275142,3764
50,MCD,0.71510637,0.0,0.7157286568867872,26034798.177270163,3742,26021422.62367575,0.71510637,26021422.62367575,3740,0.71510637,26021422.62367575,3740,0.71510637,26021422.62367575,3740,0.71510637,26021422.62367575,3740,0.71510637,26021422.62367575,3740,0.71510637,26021422.62367575,3740,0.71510637,26021422.62367575,3740,0.71510637,26021422.62367575,3740,0.71510637,26021422.62367575,3740,0.71510637,26021422.62367575,3740
51,MCD,0.7099512,1.7881393e-07,0.6883913760785879,25447205.424892854,3657,25910616.41180246,0.7099514291592719,25910621.337395765,3724,0.7099514397456768,25910621.56494198,3724,0.7099514512463676,25910621.812140033,3724,0.7099514638919936,25910622.08394754,3724,0.7099514780151767,25910622.387513943,3724,0.7099514941227413,25910622.733733024,3724,0.7099515130470566,25910623.140495885,3724,0.7099515363120966,25910623.64055911,3724,0.709951567238914,25910624.30530605,3724,0.709951615983406,25910625.3530295,3724
52,MCD,0.6763151,1.7881393e-07,0.6695906049624994,25043098.04770248,3599,25187635.632664014,0.6763153291592718,25187640.558257323,3620,0.6763153397456767,25187640.785803538,3620,0.6763153512463675,25187641.03300159,3620,0.6763153638919935,25187641.304809097,3620,0.6763153780151766,25187641.608375497,3620,0.6763153941227412,25187641.95459458,3620,0.6763154130470566,25187642.361357443,3620,0.6763154363120966,25187642.86142067,3620,0.6763154672389139,25187643.526167605,3620,0.6763155159834059,25187644.57389106,3620
