,avggpu,std,labels
0,0.45226082,0.16531329,0.42082274780541784
1,0.45226082,0.16531329,0.4147236066910731
2,0.45226082,0.16531329,0.40876002528467836
3,0.45226082,0.16531329,0.43887656183042756
4,0.45226082,0.16531329,0.46155617071179367
5,0.45226082,0.16531329,0.45124000021562405
6,0.45226082,0.16531329,0.4508378998742706
7,0.45226082,0.16531329,0.4619254754911104
8,0.45226082,0.16531329,0.4528431557954814
9,0.45226082,0.16531329,0.4485567885583577
10,0.45226082,0.16531329,0.45466706880304786
11,0.45226082,0.16531329,0.4610703833342539
12,0.45226082,0.16531329,0.4827892829147383
13,0.45226082,0.16531329,0.49819389999953234
14,0.45226082,0.16531329,0.4998627071058285
15,0.45226082,0.16531329,0.5024008007425941
16,0.45226082,0.16531329,0.49040767637408444
17,0.45226082,0.16531329,0.4738028873144251
18,0.45226082,0.16531329,0.4420062819464923
19,0.45226082,0.16531329,0.4303223232998761
20,0.45226082,0.16531329,0.41934323696934905
21,0.45226082,0.16531329,0.38763306670702746
22,0.45226082,0.16531329,0.39937215970267836
23,0.45226082,0.16531329,0.37580599376106516
24,0.45226082,0.16531329,0.3944731652506803
25,0.45226082,0.16531329,0.3918130143611027
26,0.45226082,0.16531329,0.40172244560540316
27,0.45226082,0.16531329,0.3866937758300085
28,0.45226082,0.16531329,0.3859414984050894
29,0.45226082,0.16531329,0.380664652477513
30,0.45226082,0.16531329,0.36800334482803243
31,0.45226082,0.16531329,0.3530215932338244
32,0.45226082,0.16531329,0.3232268985323956
33,0.45226082,0.16531329,0.3215212781664195
34,0.45226082,0.16531329,0.322925475959437
35,0.45226082,0.16531329,0.3182790437091021
36,0.45226082,0.16531329,0.3462483568137281
37,0.45226082,0.16531329,0.3515003025772573
38,0.45226082,0.16531329,0.35749049323449866
39,0.45226082,0.16531329,0.3548919920315201
40,0.45226082,0.16531329,0.3525576620006262
41,0.45226082,0.16531329,0.3648154683559377
42,0.45226082,0.16531329,0.36875201090532106
43,0.45226082,0.16531329,0.3444268978139585
44,0.45226082,0.16531329,0.3424106690909674
45,0.45226082,0.16531329,0.34054661665865793
46,0.45226082,0.16531329,0.3141012732079008
47,0.45226082,0.16531329,0.29015498913906634
48,0.45226082,0.16531329,0.3271353643606125
49,0.45226082,0.16531329,0.32713898717601664
50,0.45226082,0.16531329,0.32397035785387496
51,0.45226082,0.16531329,0.3253120431789208
52,0.45226082,0.16531329,0.32724965384124804
53,0.45226082,0.16531329,0.32538105670635076
54,0.45226082,0.16531329,0.3439065708870819
55,0.45226082,0.16531329,0.32303601747519894
56,0.45226082,0.16531329,0.309358493386763
57,0.45226082,0.16531329,0.33959859388000013
58,0.45226082,0.16531329,0.3461721001082424
59,0.45226082,0.16531329,0.33889739422404364
60,0.45226082,0.16531329,0.33025075675611526
61,0.45226082,0.16531329,0.33863540903004763
62,0.45226082,0.16531329,0.339996313238655
63,0.45226082,0.16531329,0.33665116350282376
64,0.45226082,0.16531329,0.3462032123055796
65,0.45226082,0.16531329,0.3636105450502827
66,0.45226082,0.16531329,0.34746098477435217
67,0.45226082,0.16531329,0.3333424370500503
68,0.45226082,0.16531329,0.32936751972408174
69,0.45226082,0.16531329,0.32389551979230924
70,0.45226082,0.16531329,0.31890756727870473
71,0.45226082,0.16531329,0.3109629729677059
72,0.45226082,0.16531329,0.27764311465350633
73,0.45226082,0.16531329,0.2719827278282517
74,0.45226082,0.16531329,0.26773862189722974
75,0.45226082,0.16531329,0.3764266044106781
76,0.45226082,0.16531329,0.4021862972832867
77,0.45226082,0.16531329,0.39444179318531514
78,0.45226082,0.16531329,0.46434518450819295
79,0.45226082,0.16531329,0.40985053425946616
80,0.45226082,0.16531329,0.3972640694325901
81,0.45226082,0.16531329,0.4110929728335475
82,0.45226082,0.16531329,0.4095451668719293
83,0.45226082,0.16531329,0.40305665628488296
84,0.45226082,0.16531329,0.3954641622948545
85,0.45226082,0.16531329,0.4226437175380313
86,0.45226082,0.16531329,0.41945069973659
87,0.45226082,0.16531329,0.4389225769658164
88,0.45226082,0.16531329,0.4344768493573836
89,0.45226082,0.16531329,0.4244850591324063
90,0.45226082,0.16531329,0.423558816028031
91,0.45226082,0.16531329,0.4238239378434737
92,0.45226082,0.16531329,0.4651503210076997
93,0.45226082,0.16531329,0.4561277104494492
94,0.45226082,0.16531329,0.45101428083364403
95,0.45226082,0.16531329,0.4526441477120807
96,0.45226082,0.16531329,0.44746067421055735
97,0.45226082,0.16531329,0.4465316717480021
98,0.45226082,0.16531329,0.42231416858411797
99,0.45226082,0.16531329,0.44665735014120345
100,0.45226082,0.16531329,0.4483183441001153
101,0.45226082,0.16531329,0.44121857454998237
102,0.45226082,0.16531329,0.42253977835604317
103,0.45226082,0.16531329,0.4155506917500015
104,0.45226082,0.16531329,0.40621346771920197
105,0.45226082,0.16531329,0.42318609015756004
106,0.45226082,0.16531329,0.43263906869987123
107,0.45226082,0.16531329,0.42003445772809067
108,0.45226082,0.16531329,0.41818597973447347
109,0.45226082,0.16531329,0.4387846990096642
110,0.45226082,0.16531329,0.43537582639149486
111,0.45226082,0.16531329,0.4382824850588636
112,0.45226082,0.16531329,0.43919603036740573
113,0.45226082,0.16531329,0.4352004555377085
114,0.45226082,0.16531329,0.4335305928617935
115,0.45226082,0.16531329,0.43113663858402784
116,0.45226082,0.16531329,0.43375122166651303
117,0.45226082,0.16531329,0.4275470659397149
118,0.45226082,0.16531329,0.4260613655289943
119,0.45226082,0.16531329,0.4196346908700216
120,0.45226082,0.16531329,0.41566683420437445
121,0.45226082,0.16531329,0.4435215663462988
122,0.45226082,0.16531329,0.5955914932899272
123,0.45226082,0.16531329,0.6568045999576909
124,0.45226082,0.16531329,0.631077840800362
125,0.45226082,0.16531329,0.5838543284708385
126,0.45226082,0.16531329,0.5585786448796729
127,0.45226082,0.16531329,0.5232230939690226
128,0.45226082,0.16531329,0.49697206952571715
129,0.45226082,0.16531329,0.4867677256337575
130,0.45226082,0.16531329,0.4790243974284627
131,0.45226082,0.16531329,0.48692895101275124
132,0.45226082,0.16531329,0.47019208288163383
133,0.45226082,0.16531329,0.46627192884356006
134,0.45226082,0.16531329,0.469415948781562
135,0.45226082,0.16531329,0.4860362070546337
136,0.45226082,0.16531329,0.4824215486659862
137,0.45226082,0.16531329,0.4716736201200361
138,0.45226082,0.16531329,0.46637997292252464
139,0.45226082,0.16531329,0.45547241143379535
140,0.45226082,0.16531329,0.45736835496709105
141,0.45226082,0.16531329,0.446991170060432
142,0.45226082,0.16531329,0.45132853755456326
143,0.45226082,0.16531329,0.4540656368675241
144,0.45226082,0.16531329,0.4443171520983765
145,0.45226082,0.16531329,0.4521815773106045
146,0.45226082,0.16531329,0.45070957204649753
147,0.45226082,0.16531329,0.46857603995001007
148,0.45226082,0.16531329,0.4660928841960067
149,0.45226082,0.16531329,0.46274184264783713
150,0.45226082,0.16531329,0.4449629036204624
151,0.45226082,0.16531329,0.43384642709480103
152,0.45226082,0.16531329,0.4636305661512701
153,0.45226082,0.16531329,0.46979947995886906
154,0.45226082,0.16531329,0.4642455395511266
155,0.45226082,0.16531329,0.455377122487416
156,0.45226082,0.16531329,0.46654145912363765
157,0.45226082,0.16531329,0.4635222614970067
158,0.45226082,0.16531329,0.4894142869162912
159,0.45226082,0.16531329,0.5244939516162577
160,0.45226082,0.16531329,0.5341824988725931
161,0.45226082,0.16531329,0.50823508674527
162,0.45226082,0.16531329,0.5538383275950954
163,0.45226082,0.16531329,0.5552741172881787
164,0.45226082,0.16531329,0.55191484218729
165,0.45226082,0.16531329,0.5614102066892012
166,0.45226082,0.16531329,0.5069834544182431
167,0.45226082,0.16531329,0.4929503917428758
168,0.45226082,0.16531329,0.5049142691714469
169,0.45226082,0.16531329,0.45719195507828714
170,0.45226082,0.16531329,0.46050838075583844
171,0.45226082,0.16531329,0.4649208684515975
172,0.45226082,0.16531329,0.4684979101748291
173,0.45226082,0.16531329,0.46764956963525084
174,0.45226082,0.16531329,0.4680678714858377
175,0.45226082,0.16531329,0.48631793860357864
176,0.45226082,0.16531329,0.5025175098473487
177,0.45226082,0.16531329,0.5272658512405498
178,0.45226082,0.16531329,0.5509462137908802
179,0.45226082,0.16531329,0.545193156559706
180,0.45226082,0.16531329,0.5594059062677209
181,0.45226082,0.16531329,0.5474661618531113
182,0.45226082,0.16531329,0.5275089259103252
183,0.45226082,0.16531329,0.5614827617677048
184,0.45226082,0.16531329,0.5545618927131893
185,0.45226082,0.16531329,0.5355318777279482
186,0.45226082,0.16531329,0.5512134880808025
187,0.45226082,0.16531329,0.5593268794318068
