,avggpu,labels
200,0.5787537,0.533690842055455
201,0.55250585,0.5405173767773669
202,0.5336513,0.5294645156927428
203,0.5422128,0.5104997345944771
204,0.5498889,0.49715152325817746
205,0.5372595,0.4934426765292449
206,0.5176897,0.4847362311124821
207,0.50531524,0.4777012065276496
208,0.50301653,0.4716238235932062
209,0.49418673,0.4703943672760329
210,0.48761323,0.462275391025583
211,0.48228368,0.4529827544960856
212,0.48218396,0.4567620926521453
213,0.47413802,0.4397693038594588
214,0.4651936,0.4462132030816599
215,0.47086933,0.438674758653808
216,0.45264742,0.4181039523284623
217,0.46121624,0.4321368595855827
218,0.45352557,0.4287594575587532
219,0.43160203,0.4625313944353283
220,0.4489282,0.47696252778017967
221,0.4451793,0.5805539659177675
222,0.48240823,0.5753897637755391
223,0.49714422,0.5753999338519699
224,0.6119496,0.5619946335602063
225,0.59066236,0.5249916937436306
226,0.5899794,0.5046097129596041
227,0.57207733,0.5010998872619558
228,0.53200877,0.5066895426022816
229,0.51662934,0.5217760016742622
230,0.5136808,0.5310871689247031
231,0.5193671,0.5283996123167154
232,0.53553116,0.5267007138380418
233,0.54491323,0.5154939061014592
234,0.5412562,0.5138020637271801
235,0.5398387,0.5165387678680351
236,0.52738273,0.5334982083787887
237,0.5262144,0.5373764533044783
238,0.52935976,0.5380972578987614
239,0.5480842,0.5357902603044665
240,0.5509295,0.5315301605754084
241,0.551258,0.5117620571473573
242,0.54877174,0.5011133205722139
243,0.544131,0.5008848787184139
244,0.5220916,0.4964966464792905
245,0.51181096,0.4874779170929099
246,0.51268256,0.4752627467254138
247,0.5077978,0.47067626588315636
248,0.49822778,0.44236983648232886
249,0.4858244,0.43772504677517976
250,0.48219472,0.43542608175056596
251,0.45192245,0.42175384206569644
252,0.44910595,0.4229542360207684
253,0.44789085,0.42336448134588256
254,0.43335047,0.4182763522881139
255,0.43616182,0.3990754772428309
256,0.43758574,0.36769146342691506
257,0.4325743,0.3650253052897554
258,0.41216215,0.37755538050440685
259,0.37832314,0.3470662987374241
260,0.37846556,0.34902519339204974
261,0.39416268,0.34937178424683113
262,0.35847345,0.3468871662082108
263,0.36316368,0.33945104089893685
264,0.3654916,0.3524079737128254
265,0.36274114,0.3629868572870082
266,0.35520762,0.369254936222146
267,0.37122458,0.3638288194202679
268,0.38354912,0.3546711880317224
269,0.39002505,0.36112945707310073
270,0.38349488,0.3557394170628826
271,0.37325805,0.3722050348477215
272,0.3815374,0.36339741708837137
273,0.37502608,0.3697224516190648
274,0.3939572,0.37871697056625686
275,0.38301304,0.3944174483366987
276,0.39017585,0.3820067168785861
277,0.40069616,0.40586136056459754
278,0.41673484,0.39434012222287707
279,0.40204787,0.3922198638039387
280,0.42814493,0.3930968536849998
281,0.41471788,0.39788987254164665
282,0.41166365,0.3854452537730024
283,0.41307333,0.3882380346116673
284,0.41759375,0.3800547311578
285,0.40303573,0.3972005313923822
286,0.4067438,0.39187152674395087
287,0.39742962,0.3850528135612872
288,0.41648564,0.40871408587860836
289,0.41015497,0.4234977637862335
290,0.40223065,0.41945399936585026
291,0.428893,0.4135288801381162
292,0.44392276,0.4348918493090381
293,0.43784788,0.4197730853570629
294,0.43155006,0.436667150833271
295,0.4554598,0.45338234244405407
296,0.43736038,0.4524828156977806
297,0.4558415,0.44056418357828864
298,0.4738135,0.4425196598931005
299,0.47069743,0.42316233725861807
300,0.4571968,0.39639324592029523
301,0.46007153,0.403335728291485
302,0.43857554,0.4151608745877142
303,0.40891835,0.4218679580802446
304,0.41932225,0.41965488063330647
305,0.4319814,0.4356722578521882
306,0.43811744,0.4444286891349013
307,0.43556485,0.44666096883798545
308,0.45370284,0.43059799724391734
309,0.4628982,0.42294268308318594
310,0.46450397,0.4206345645378604
311,0.44666693,0.4218812584052356
312,0.43918684,0.4137513365391603
313,0.4373342,0.4054472517163976
314,0.4385461,0.40239624284100795
315,0.4295073,0.39598258397050723
316,0.42100134,0.39942544520520795
317,0.4185804,0.4073354138093007
318,0.41201445,0.40906040676346933
319,0.41632944,0.40154052259208906
320,0.42510465,0.424750314303345
321,0.42664954,0.43799151232802647
322,0.41854778,0.42161212178892493
323,0.44454405,0.41340377508625026
324,0.45818657,0.41885308864008397
325,0.4386556,0.4035817967963595
326,0.43072185,0.42269995757110523
327,0.43760774,0.4127285129105823
328,0.42030755,0.4172020527948618
329,0.44159868,0.42090974716780016
330,0.43008882,0.4182560973202405
331,0.43480563,0.4149422300016581
332,0.43930563,0.4179387507657367
333,0.4359083,0.4212398201883071
334,0.4324514,0.4146634136419338
335,0.43596858,0.4038107995492133
336,0.43935224,0.39395484824883475
337,0.4317619,0.3934214691462755
338,0.42025185,0.42709352119244903
339,0.40990946,0.4474336982548035
340,0.4102531,0.44137339011562005
341,0.44712797,0.43605988979547117
342,0.46771893,0.4321798103867943
343,0.45913503,0.42941498352937235
344,0.45390132,0.44691896269248943
345,0.45030048,0.47854935722687386
346,0.44719788,0.4753869612283732
347,0.46627286,0.4719952311520912
348,0.50010705,0.4645922519514829
349,0.49360734,0.47132857830104224
350,0.48942006,0.4812294398096625
351,0.4815679,0.47005085496689103
352,0.48911175,0.45830803640578666
353,0.49927625,0.4529996679341186
354,0.4852638,0.4320610813096024
355,0.47257766,0.4130889021394991
356,0.46761867,0.4135927049886866
357,0.44482103,0.41424433399308813
358,0.42512363,0.37652302783306146
359,0.4273739,0.36584341951318167
360,0.4282939,0.36893988827695257
361,0.38540575,0.3654254563014365
362,0.37704277,0.36578344515763905
363,0.3826191,0.373115423378787
364,0.37870088,0.3789979712480174
365,0.37985364,0.37135844463872014
366,0.3894147,0.37134704692580145
367,0.39661363,0.3671882406022723
368,0.3878702,0.36378576210511915
369,0.3888519,0.36101733137344905
370,0.3848102,0.35434037375388294
371,0.38126588,0.37547725797215714
372,0.3787054,0.37235180611778185
373,0.37148032,0.36540615953288547
374,0.3967268,0.36284926984630594
375,0.39229086,0.3463134450793457
376,0.38377506,0.34060337185313994
377,0.38191587,0.35064237312760227
378,0.3631317,0.34555004170614934
379,0.3575699,0.34744092986948927
380,0.3698083,0.3349459330832272
381,0.36331382,0.3576548707609888
382,0.36544445,0.3714466098392011
383,0.35161224,0.38112275271361484
384,0.3783451,0.4052963065834727
385,0.39343765,0.4074776466106753
386,0.40240118,0.39750309579197163
387,0.42832005,0.3908172434075884
388,0.42936134,0.38952032882874765
389,0.417543,0.375529056289289
390,0.41065645,0.3728133780080929
391,0.40927327,0.38501183807970296
392,0.39250693,0.40027143207736104
393,0.38991407,0.39168368874843507
394,0.404474,0.3788462605635745
395,0.42013213,0.36708271600957265
396,0.40978476,0.36882128294329797
397,0.39568362,0.3558687454935541
398,0.3833541,0.3562512630143859
399,0.38621095,0.3366611292555335
400,0.3711866,0.3336293892410219
401,0.3721209,0.3418157832797768
402,0.35034886,0.3450252622960871
403,0.34805885,0.3463934239003462
404,0.3586325,0.3472470233275451
405,0.36203578,0.3344842312216306
406,0.36360303,0.328042087457983
407,0.3650315,0.31653076147413317
408,0.3507089,0.3073721881673429
409,0.3443601,0.3152330980069352
410,0.33223435,0.38377230526323836
411,0.32199025,0.3191699805361131
412,0.33154583,0.3110528272487574
413,0.4083742,0.3574276714674762
414,0.33242318,0.3404106684712882
415,0.32449695,0.33679629895760665
416,0.38242003,0.3476134801834806
417,0.35938042,0.36399851583891196
418,0.35443205,0.3588065991376359
419,0.36847422,0.345707898930685
420,0.38652864,0.34205573260254096
421,0.37895173,0.3332846660871349
422,0.36354032,0.3342581407913737
423,0.36039156,0.3143652005000517
424,0.3506982,0.31054450043829274
425,0.35197058,0.30408722067791316
426,0.32957843,0.30123535693704073
427,0.32547373,0.31721026129739327
428,0.31916693,0.32096733665775046
429,0.3157919,0.303064370166398
430,0.33476916,0.28694703631830576
431,0.3392515,0.2934895589634944
432,0.31833437,0.29813327031777814
433,0.30050847,0.258472271778148
434,0.3089167,0.22720292715143642
435,0.31479415,0.23378498204822185
436,0.26904878,0.21486062639881398
437,0.23404801,0.20481089165224275
438,0.24292287,0.1962438401294021
439,0.22319019,0.2059784961116411
440,0.21187586,0.21632683378937834
441,0.20497394,0.247595450890296
442,0.2174801,0.23757478079061634
443,0.23017552,0.23389506487291112
444,0.26553112,0.22371088009521012
445,0.25362843,0.23962249180610895
446,0.24768215,0.2311243371529551
447,0.2379862,0.2462132128864577
448,0.25560755,0.24709932381531696
449,0.2464931,0.3018804741482545
450,0.26247612,0.30262201960593604
451,0.26447108,0.2951015672458147
452,0.32783213,0.3063001516076469
453,0.3279303,0.30947406952235823
454,0.3162816,0.2990055516440878
455,0.33004373,0.29347396605528553
456,0.33365428,0.28380104068073664
457,0.3195025,0.27124971381207297
458,0.31234226,0.28485605525712954
459,0.30099913,0.30106069806196645
460,0.286088,0.29113107990343057
461,0.30132765,0.29778118241193163
462,0.32075986,0.30847459136526656
463,0.30813187,0.3254477582091828
464,0.3152022,0.3415025434809129
465,0.32867023,0.3720059638116828
466,0.34723547,0.37214416405849515
467,0.36442474,0.3983721426345095
468,0.39641675,0.3860635063596275
469,0.3949209,0.3996648675446255
470,0.42223486,0.4191374522040102
471,0.40757996,0.4386742084698938
472,0.42137071,0.4223262285677004
473,0.44213626,0.46965997928928527
474,0.46116248,0.43683509957745437
475,0.44088873,0.4046192127759187
476,0.49356577,0.38116821046886407
477,0.45383754,0.40573069347302215
478,0.4185155,0.4058257812052165
479,0.39474648,0.4145691001760955
480,0.42326897,0.3245781204854693
481,0.42168722,0.313150632869973
482,0.42996404,0.3058316381451429
483,0.3334363,0.3112010485612944
484,0.32162872,0.34297944088971954
485,0.31562525,0.36075329035184955
486,0.32020518,0.3692182818625038
487,0.35726145,0.3594805648818563
488,0.37695226,0.3503138343792692
489,0.38611627,0.34200943347561463
490,0.37603742,0.3637860781186989
491,0.36672193,0.3423715980936295
492,0.3585129,0.3325812590263699
493,0.3843567,0.3389320677336616
494,0.35869387,0.3596440540684387
495,0.34831312,0.37152079741497746
496,0.35743722,0.4075941319399916
497,0.38118228,0.38537096197683796
498,0.39343563,0.38729217636607494
499,0.43174985,0.38286444314863954
500,0.40596765,0.363950216174281
501,0.40821096,0.3528048541899136
502,0.40406582,0.37822683395269996
503,0.38097626,0.3613829548454336
504,0.36909986,0.36846266164324815
505,0.39915678,0.3746453720763476
506,0.37811813,0.3757293869323761
507,0.3864012,0.36587290049112864
508,0.3944899,0.3655208453596819
509,0.3948662,0.37860172167868256
510,0.38332084,0.456369401938016
511,0.38351104,0.4536269839717134
512,0.39880422,0.4523377120461889
513,0.48313394,0.48306213654560193
514,0.47521707,0.512753306756456
515,0.47202295,0.580185627100788
516,0.507477,0.6358314847433312
517,0.5380308,0.6545612835764026
518,0.6108717,0.663714252216686
519,0.65683174,0.6434745159956422
520,0.66015404,0.6232285616783019
521,0.66492444,0.6506571131886655
522,0.6396821,0.7056294037267284
523,0.62808686,0.6665676666594479
524,0.667777,0.6801307397350319
525,0.72794324,0.6409308308309632
526,0.67226493,0.637149488869771
527,0.69368094,0.6107769249469764
528,0.64474,0.6286801352665342
529,0.64481056,0.6010023171837985
530,0.6140509,0.6066652464174161
531,0.6371781,0.5910649313592736
532,0.60301626,0.5617234731641402
533,0.6127023,0.5539886934072368
534,0.5947155,0.5549180153003074
535,0.5632362,0.546530399914091
536,0.5580025,0.559454419776093
537,0.5602125,0.5598204824256588
538,0.55096906,0.5406540915336032
539,0.5671333,0.5389473219627031
540,0.5674688,0.5598702974422388
541,0.5465351,0.576482677027193
542,0.5475648,0.5657668876650829
543,0.57266974,0.5568480141024629
544,0.59033424,0.5546196406846212
545,0.5766806,0.5783235016299272
546,0.56805366,0.5788158467274059
547,0.56688935,0.589838276414795
548,0.59445643,0.5867172227193701
549,0.59250766,0.5842397528527964
550,0.60496455,0.5843735131234479
551,0.60022265,0.580900828179321
552,0.5974346,0.5540032820490107
553,0.59768164,0.6117084624130281
554,0.59324884,0.5961603689317642
555,0.5624133,0.6156069215191214
556,0.63129663,0.6287141754930442
557,0.6069067,0.6825548816605852
558,0.63089687,0.6873425426160217
559,0.64447856,0.6991646950377141
560,0.70629424,0.6765178943231477
561,0.7045594,0.6665652163145751
562,0.71757394,0.6708998913295768
563,0.6877515,0.6766428691647391
564,0.6780312,0.6537489629736294
565,0.68321925,0.6330003432063765
566,0.6883735,0.6168662576390863
567,0.66005576,0.6333862473939785
568,0.638694,0.6287981428893675
569,0.62234175,0.6167334953853533
570,0.64306265,0.6417911755391071
571,0.63566965,0.6338238400291613
572,0.6225223,0.626232731682579
573,0.65357083,0.6471359007432859
574,0.6416405,0.6431269580230073
575,0.634174,0.6392253438182568
576,0.6599291,0.645967216851905
577,0.6528104,0.637591319184411
578,0.64894974,0.6604303417005523
579,0.65755004,0.6386976820811402
580,0.6469247,0.6311607233560629
581,0.6748174,0.6424768789353524
582,0.64640033,0.646688399486531
583,0.64047325,0.6548993753538382
584,0.6545921,0.62862582627929
585,0.6579223,0.6271215663097537
586,0.66704684,0.6470190563282584
587,0.6353697,0.6439691223181249
588,0.63695234,0.6451437563766812
589,0.66024643,0.6356940058373485
590,0.6539894,0.634317539718399
591,0.6558929,0.6424456776783881
592,0.64484555,0.6367244053721596
593,0.6444151,0.6610409553650459
594,0.6540136,0.728029490751655
595,0.6462269,0.7591045211727697
596,0.6755192,0.768707589498623
597,0.75242287,0.7398452779898904
598,0.7804794,0.6913420732166508
599,0.7875368,0.6596153032298967
600,0.74976605,0.6447880660712327
601,0.69771755,0.6168626417539415
602,0.6649606,0.6039684934810509
603,0.64935994,0.6149741452898093
604,0.618169,0.6038279194140318
605,0.6062064,0.5981815304588661
606,0.62031645,0.588412836808952
607,0.60674936,0.5861522844588819
608,0.6024581,0.5725934674390781
609,0.59297055,0.559835238893737
610,0.5922002,0.5602722635562473
611,0.57768565,0.5574527798832963
612,0.56514084,0.5549287512899678
613,0.56755286,0.5963175470456302
614,0.5648846,0.5903150349104135
615,0.5628965,0.5814156981638702
616,0.6116597,0.5471586275062775
617,0.6012821,0.5554477657760489
618,0.5922098,0.554962064412874
619,0.5548477,0.5578684524080258
620,0.5677503,0.5516715114312903
621,0.56662065,0.5516642093018399
622,0.56958616,0.5484145686542431
623,0.5626028,0.5440230663943778
624,0.5634667,0.5560532165818465
625,0.5601407,0.5492511095636748
626,0.5555801,0.5832845776718988
627,0.569951,0.5552170817994101
628,0.5611129,0.5335597461749583
629,0.60089606,0.6199353557091764
630,0.56521195,0.6356253864695917
631,0.542911,0.6182239754023283
632,0.64535004,0.6132445723953622
633,0.6543027,0.6829493915274757
634,0.63093156,0.6855507356782292
635,0.62752974,0.6729623875636962
636,0.7099927,0.6560433740465287
637,0.7029287,0.6305319413908416
638,0.68679434,0.626335294670069
639,0.6675158,0.6486298773824336
640,0.63874096,0.6460694621023862
641,0.63598603,0.6415932682034823
642,0.6615916,0.665288654778991
643,0.6552709,0.6627037061317488
644,0.65047044,0.7028585389917156
645,0.6790557,0.70105356682313
646,0.67297,0.6976154913412121
647,0.72107196,0.6790270487097324
648,0.7131457,0.6503154609613605
649,0.7093174,0.6569584746307774
650,0.6872032,0.6439807338380635
651,0.6555281,0.6607142290967526
652,0.66642874,0.6330822192649025
653,0.6499011,0.6211178728289976
654,0.6709821,0.6263902161190859
655,0.6368163,0.6024519389504167
656,0.62687314,0.6135825486633134
657,0.6346954,0.6355127265671129
658,0.60656285,0.6210927589229082
659,0.6223787,0.6027996447346188
660,0.64703315,0.5907789610172028
661,0.6280194,0.5824271412188887
662,0.60929245,0.5737952816848423
663,0.59806967,0.6162270531683259
664,0.5899529,0.6097984240981064
665,0.5810301,0.612988026846557
666,0.6309959,0.6385753676216387
667,0.6193731,0.6384839617964705
668,0.62444836,0.6386276030796182
669,0.65486795,0.6372951701284809
670,0.65184826,0.6347650729421069
671,0.6520847,0.6210459261109119
672,0.650382,0.6449944619306692
673,0.6471719,0.6421950373236175
674,0.6310225,0.6461078709306786
675,0.6602542,0.6494263797374477
676,0.6536643,0.6388558825230944
677,0.65844893,0.6348675050683551
678,0.661821,0.6069216186372702
679,0.6488084,0.5851421921559224
680,0.645266,0.5694602721130014
681,0.61302394,0.5640727923310697
682,0.5909563,0.5609381408679094
683,0.5751991,0.5744453000531479
684,0.5703606,0.5849091609063864
685,0.5672963,0.5717635731642142
686,0.5832707,0.5496949987707204
687,0.59462506,0.5607930612218542
688,0.57926273,0.5256991557221223
689,0.55632645,0.5207906076446804
690,0.5717343,0.5417652561315048
691,0.53124696,0.5286184196790599
692,0.5289737,0.5016049662947488
693,0.55416983,0.49656999756107
694,0.5375929,0.5143609391574575
695,0.508896,0.4941272313371291
696,0.50670063,0.5069089877932396
697,0.52791196,0.4749837304108354
698,0.50405335,0.47101456762549054
699,0.52039194,0.4612117280989213
700,0.48484448,0.45727047620947214
701,0.4829392,0.45052361433712973
702,0.47361472,0.4597734663501799
703,0.46992388,0.4514612730808252
704,0.46342382,0.45580102506085585
705,0.47454968,0.45071570223831625
706,0.4654676,0.44572732748891797
707,0.4711486,0.4404050543739314
708,0.46612138,0.43887592098956674
709,0.46114758,0.4394438610853446
710,0.4561365,0.43269748908029093
711,0.4550496,0.43048487715826245
712,0.45602015,0.5025177178343647
713,0.44873297,0.4483897563335978
714,0.44691646,0.44313826230586517
715,0.5277032,0.44709049459515515
716,0.46192405,0.4479974695762384
717,0.45899206,0.5029934766334643
718,0.4657624,0.5199622625283777
719,0.46536487,0.5429906619273407
720,0.5264706,0.5293583404958024
721,0.54150337,0.5123347689793494
722,0.56526774,0.5349104579017839
723,0.547326,0.5388841038537234
724,0.52797234,0.5395644949824748
725,0.5546461,0.5360619013061443
726,0.5561333,0.5453096435237897
727,0.5549914,0.5494553299348378
728,0.55039114,0.5614006975758165
729,0.56068504,0.574789053423817
730,0.5640778,0.5659278228815298
731,0.57674545,0.5861665630987002
732,0.5905989,0.6026483534921244
733,0.5783303,0.5988262462937085
734,0.60209894,0.5971174066707897
735,0.61875004,0.6022599465344477
736,0.6116299,0.6115377031646728
737,0.6097203,0.6048788268794599
738,0.6154826,0.5960593072827877
739,0.62513036,0.5880378658851636
740,0.61582226,0.5924006734330386
741,0.606016,0.5789110182992648
742,0.597514,0.5853399095554798
743,0.6031013,0.5781493230528129
744,0.5868902,0.5746350601993265
745,0.59556633,0.5780808785172996
746,0.58678526,0.5761476648893625
747,0.58348554,0.5697436635631449
748,0.58808184,0.6178505736625651
749,0.585646,0.6168093166211038
750,0.5786964,0.5989671611731372
751,0.6352398,0.5904808785249368
752,0.62903833,0.6157029269782467
753,0.6085302,0.6151312432230366
754,0.60116756,0.5936029025831367
755,0.63119274,0.6359477230515057
756,0.6272953,0.6237466837834792
757,0.60212475,0.6161012937960623
758,0.6539268,0.6176518341844236
759,0.6345439,0.6383039863394789
760,0.62689686,0.6220026791499466
761,0.6296944,0.6195565715192118
762,0.6532734,0.6109453674721436
763,0.6313876,0.5867228613807908
764,0.63035315,0.5658239157111798
765,0.62053,0.5448893270501697
766,0.5932607,0.5506916203855546
767,0.57186586,0.5315196918354094
768,0.5501453,0.5578370798633104
769,0.55845886,0.517759187523977
770,0.5363841,0.5326187001493762
771,0.5681557,0.5097771474823314
772,0.5214626,0.49487093968311424
773,0.54227525,0.5174244940974251
774,0.5169761,0.5123216605232044
775,0.5023007,0.516233584953045
776,0.5300943,0.51101932894841
777,0.5231476,0.4881490415947357
778,0.52833277,0.45114058389774037
779,0.5233032,0.4469453473802739
780,0.49856612,0.4279572323531313
781,0.46007884,0.4020758703505891
782,0.45877573,0.413390015003285
783,0.438948,0.40522119030951964
784,0.41049424,0.4110378106054673
785,0.42677984,0.4508822955948253
786,0.4183138,0.48971175702629455
787,0.42542645,0.5051846105479385
788,0.47021803,0.5312205434788089
789,0.5120048,0.5381427261524757
790,0.5268324,0.5859503514031058
791,0.55540675,0.6159104215248826
792,0.5609916,0.5818502539852176
793,0.61468714,0.5224709538682513
794,0.64313847,0.539431700230309
795,0.59016186,0.5819969252313676
796,0.5278315,0.5989084024234798
797,0.5545133,0.6093779749387346
798,0.6017718,0.6392943752693031
799,0.6147335,0.6246602242375842
800,0.62456185,0.660107862386134
801,0.6584208,0.6791001083571119
802,0.6372393,0.6722015651821213
803,0.68019503,0.6317047795386045
804,0.6974229,0.6727264487461214
805,0.68540114,0.7027302247767765
806,0.6376737,0.7049190510614788
807,0.69008327,0.6594673732560993
808,0.7194377,0.6090719978090405
809,0.71718323,0.6111571486832917
810,0.66293484,0.6043804108395697
811,0.6142822,0.5950751800193986
812,0.6174192,0.6912596583342404
813,0.60945576,0.7026376253692775
814,0.59850043,0.6704879291524034
815,0.7121634,0.6599444550104595
816,0.71448857,0.6403681452056357
817,0.67642826,0.6350174739869027
818,0.66912884,0.6139244923510717
819,0.6474392,0.5897020504732698
820,0.64316756,0.5843376250092688
821,0.61898077,0.5630439597904388
822,0.5934718,0.5461780864326359
823,0.59009546,0.5535348582380012
824,0.5666132,0.5006422624734361
825,0.5499718,0.48522571526192915
826,0.5604326,0.5009177037850607
827,0.5011078,0.5073137738329226
