,avggpu,std,labels
0,0.50233656,0.093256034,0.42082274780541784
1,0.49461582,0.09309404,0.4147236066910731
2,0.48674345,0.09257294,0.40876002528467836
3,0.4788631,0.09176149,0.43887656183042756
4,0.4706434,0.09113717,0.46155617071179367
5,0.46434215,0.090821266,0.45124000021562405
6,0.4620895,0.09113723,0.4508378998742706
7,0.46308967,0.09165678,0.4619254754911104
8,0.4655454,0.092482574,0.4528431557954814
9,0.46949482,0.093957216,0.4485567885583577
10,0.4747096,0.09503451,0.45466706880304786
11,0.47778854,0.09498932,0.4610703833342539
12,0.47857004,0.09485745,0.4827892829147383
13,0.4792476,0.094776705,0.49819389999953234
14,0.48020887,0.0945516,0.4998627071058285
15,0.4822745,0.09461164,0.5024008007425941
16,0.4861882,0.09488977,0.49040767637408444
17,0.4913008,0.09528887,0.4738028873144251
18,0.49665874,0.09577298,0.4420062819464923
19,0.5006108,0.09581866,0.4303223232998761
20,0.5018183,0.09550463,0.41934323696934905
21,0.49878457,0.09483172,0.38763306670702746
22,0.49326974,0.09403288,0.39937215970267836
23,0.48524448,0.09273007,0.37580599376106516
24,0.4745307,0.09111663,0.3944731652506803
25,0.46476445,0.090210035,0.3918130143611027
26,0.45493656,0.0885171,0.40172244560540316
27,0.44822207,0.087914184,0.3866937758300085
28,0.44247836,0.08727017,0.3859414984050894
29,0.4408888,0.08775379,0.380664652477513
30,0.43887994,0.08808301,0.36800334482803243
31,0.43878597,0.088830635,0.3530215932338244
32,0.4375448,0.08892922,0.3232268985323956
33,0.435182,0.08852069,0.3215212781664195
34,0.43052217,0.08771908,0.322925475959437
35,0.42350155,0.086195886,0.3182790437091021
36,0.4154354,0.08455529,0.3462483568137281
37,0.40687597,0.082529105,0.3515003025772573
38,0.39877695,0.080724016,0.35749049323449866
39,0.39434338,0.08054359,0.3548919920315201
40,0.3934562,0.08125588,0.3525576620006262
41,0.39576873,0.08305394,0.3648154683559377
42,0.39921767,0.084950656,0.36875201090532106
43,0.40353566,0.08646441,0.3444268978139585
44,0.40741783,0.08739614,0.3424106690909674
45,0.4106841,0.08779802,0.34054661665865793
46,0.4114315,0.0875383,0.3141012732079008
47,0.4113183,0.08743737,0.29015498913906634
48,0.4100339,0.08671029,0.3271353643606125
49,0.40563118,0.084890015,0.32713898717601664
50,0.39800683,0.08275727,0.32397035785387496
51,0.39296368,0.08166841,0.3253120431789208
52,0.38850927,0.080095306,0.32724965384124804
53,0.3855634,0.07961674,0.32538105670635076
54,0.3845249,0.08024739,0.3439065708870819
55,0.38612345,0.08136284,0.32303601747519894
56,0.38695392,0.08187638,0.309358493386763
57,0.38893846,0.08270005,0.33959859388000013
58,0.3895687,0.08277781,0.3461721001082424
59,0.38926038,0.082664855,0.33889739422404364
60,0.39016446,0.08305139,0.33025075675611526
61,0.39156082,0.08306565,0.33863540903004763
62,0.39239377,0.08322649,0.339996313238655
63,0.39340934,0.08379188,0.33665116350282376
64,0.39590684,0.08455934,0.3462032123055796
65,0.3970942,0.08454156,0.3636105450502827
66,0.39724237,0.0842846,0.34746098477435217
67,0.39802966,0.08446829,0.3333424370500503
68,0.40076548,0.08516267,0.32936751972408174
69,0.4026318,0.08536686,0.32389551979230924
70,0.40345612,0.085603505,0.31890756727870473
71,0.40323532,0.08546548,0.3109629729677059
72,0.40135577,0.08441441,0.27764311465350633
73,0.39724693,0.082937196,0.2719827278282517
74,0.3925064,0.08147309,0.26773862189722974
75,0.38600323,0.07936582,0.3764266044106781
76,0.37891304,0.077413276,0.4021862972832867
77,0.3708138,0.074877806,0.39444179318531514
78,0.37128845,0.07565182,0.46434518450819295
79,0.37796333,0.07853816,0.40985053425946616
80,0.3905577,0.08383559,0.3972640694325901
81,0.41244557,0.09108125,0.4110929728335475
82,0.43173277,0.0943359,0.4095451668719293
83,0.44447982,0.095658876,0.40305665628488296
84,0.45088536,0.095568426,0.3954641622948545
85,0.45452625,0.09382174,0.4226437175380313
86,0.45192248,0.0921313,0.41945069973659
87,0.44966978,0.091373555,0.4389225769658164
88,0.4505597,0.09134595,0.4344768493573836
89,0.45103553,0.09096059,0.4244850591324063
90,0.4538925,0.09154837,0.423558816028031
91,0.4570698,0.092177264,0.4238239378434737
92,0.46057254,0.09275747,0.4651503210076997
93,0.46232307,0.092977054,0.4561277104494492
94,0.4633468,0.092698276,0.45101428083364403
95,0.46616632,0.092737466,0.4526441477120807
96,0.4683577,0.09257827,0.44746067421055735
97,0.47172195,0.09325373,0.4465316717480021
98,0.4751431,0.093925156,0.42231416858411797
99,0.47804728,0.093849145,0.44665735014120345
100,0.47816625,0.093479276,0.4483183441001153
101,0.47578567,0.092871025,0.44121857454998237
102,0.47490233,0.092872374,0.42253977835604317
103,0.47369507,0.092373095,0.4155506917500015
104,0.47283638,0.09227679,0.40621346771920197
105,0.4707702,0.09238796,0.42318609015756004
106,0.4693499,0.09247368,0.43263906869987123
107,0.46570548,0.09178982,0.42003445772809067
108,0.46249893,0.09118843,0.41818597973447347
109,0.46023232,0.0907546,0.4387846990096642
