,avggpu,std,labels
0,0.6144906,0.06437065,0.8048845367014169
1,0.614068,0.06394309,0.8143601653995144
2,0.61290085,0.06418599,0.7977216888181714
3,0.6117591,0.06442938,0.8060419023273572
4,0.61082655,0.06464664,0.8134905652887071
5,0.60972106,0.06494682,0.8562039240091545
6,0.60897315,0.06511446,0.8775495897033515
7,0.60859954,0.06548769,0.8704182465897544
8,0.6097838,0.0652405,0.8018119957231918
9,0.6115801,0.06516958,0.786699578229252
10,0.61388695,0.06458588,0.7866658993466044
11,0.6146943,0.064194575,0.7953153949390118
12,0.61438495,0.064065225,0.7940678088752154
13,0.6128571,0.064176895,0.7870965010581666
14,0.6105782,0.0640019,0.797003345763423
15,0.60752255,0.0650011,0.7954263384203334
16,0.6060015,0.065692455,0.7922214639433095
17,0.60557157,0.06612443,0.7894385102679656
18,0.6056357,0.06614058,0.7848501616939664
19,0.6055134,0.06605701,0.7988256284715406
20,0.6052721,0.06624455,0.8225366274700748
21,0.6051873,0.06618099,0.8088072088026707
22,0.6051594,0.0661898,0.810643885578053
23,0.6058639,0.066161156,0.8182381300529823
24,0.60656863,0.06592663,0.8098191918269481
25,0.6072095,0.0658973,0.8304981245455455
26,0.6083062,0.065880574,0.81005404410447
27,0.60914445,0.06528921,0.8111142470125913
28,0.6095114,0.06526406,0.8041368764604945
29,0.609805,0.06521371,0.8006300718735947
30,0.6099051,0.0649879,0.8232723578812865
31,0.60956174,0.065317824,0.8621713107015082
32,0.6093848,0.065001525,0.8550391022609646
33,0.60899585,0.06528046,0.8610152348336907
34,0.61021423,0.0652123,0.8737799717226403
35,0.6116569,0.064903796,0.8824738205076118
36,0.613312,0.064710855,0.8652259418280513
37,0.6155299,0.06448197,0.8697037443213448
38,0.6177858,0.06354407,0.8382611161100192
39,0.6185992,0.06315968,0.7839597286467278
40,0.6192139,0.063021064,0.7268120401295636
41,0.61912805,0.06288492,0.7060503568522946
42,0.6174027,0.06267092,0.7015054527286823
43,0.61335397,0.063442506,0.7187116392387168
44,0.6081293,0.06423252,0.7247234242213275
45,0.60163796,0.06533347,0.7576347929652233
46,0.59534603,0.06671905,0.7324006644198312
47,0.5906778,0.06826195,0.7322794000311493
48,0.58951914,0.069271974,0.7252598146401253
49,0.5897354,0.06971715,0.6944117730498981
50,0.5905637,0.06950343,0.7157286568867872
51,0.59103966,0.06968358,0.6883913760785879
